time,u_x,u_y,u_z
14.600000,-47.42705607044529,3.96701859563288,2.876705712343372
14.700000,-47.83905106402392,4.263147202896161,2.749752683300379
14.800000,-48.23320919101452,4.55766791016657,2.60867710074009
14.900000,-48.61007195300459,4.849397248742592,2.45398360759561
15.000000,-48.97007305369073,5.137177756646271,2.286091669026384
15.100000,-49.31299705420319,5.419810495219139,2.104940369273624
15.200000,-49.63812042457035,5.69583455876477,1.910460298258187
15.300000,-49.94492879754805,5.963746855900148,1.702916679969946
15.400000,-50.23355630600173,6.222355080591929,1.482966507225845
15.500000,-50.50440073733924,6.470575943996927,1.251642253953659
15.600000,-50.75741224021719,6.707058630244342,1.010050505255411
15.700000,-50.99195029002676,6.930167654196249,0.7592732128784045
15.800000,-51.20740279691898,7.138319022667263,0.5006301568487248
15.900000,-51.40379330333594,7.330378496562758,0.2357296050301586
16.000000,-51.58167084620123,7.505644907754386,-0.03363494296949943
16.100000,-51.7414906276568,7.663373119445986,-0.3056143841482213
16.200000,-51.88335135167863,7.802377725306607,-0.578297448463699
16.300000,-52.00743192683392,7.921266236831468,-0.8494761922925232
16.400000,-52.11454420858961,8.01912533048548,-1.116871524224212
16.500000,-52.20628377445362,8.095809072353706,-1.378495103903165
16.600000,-52.28467752461236,8.151437272872515,-1.632407927302432
16.700000,-52.35165689982093,8.185759723434114,-1.876632299249812
16.800000,-52.40900039330937,8.198223243725568,-2.109403702096277
16.900000,-52.45871662107065,8.188634809062407,-2.329214923669567
17.000000,-52.50313007557703,8.157642904335885,-2.535079474411962
17.100000,-52.54450035339384,8.106455574691802,-2.726728515390559
17.200000,-52.58478340936833,8.036061847623206,-2.90395528843406
17.300000,-52.62572434579642,7.946900602905353,-3.06616614395028
17.400000,-52.66892485014687,7.839284555569218,-3.212849385505299
17.500000,-52.71585977562597,7.71399517246109,-3.343948227844432
17.600000,-52.76786354322284,7.572384092326793,-3.459844161549646
17.700000,-52.82603157100478,7.415785320576865,-3.561007455218816
17.800000,-52.89128473733867,7.244933325836848,-3.647407062553174
17.900000,-52.96453452841858,7.060208497160285,-3.718640228178278
18.000000,-53.04659426569545,6.862257103178407,-3.774608422403447
18.100000,-53.13794911135281,6.652054080263918,-3.815734077845246
18.200000,-53.2388226547059,6.430553950201706,-3.842646941893057
18.300000,-53.34961180595099,6.198454256284332,-3.855490645121946
18.400000,-53.47108832465938,5.956161201988828,-3.853624592252895
18.500000,-53.60404992267249,5.704057184620924,-3.836396899547911
18.600000,-53.74896722984562,5.44291294408223,-3.803784006271727
18.700000,-53.90601212563985,5.173787158960915,-3.756089138805182
18.800000,-54.0754219603348,4.897528939810957,-3.693442368086114
18.900000,-54.25793606500375,4.614768550543883,-3.615432488577202
19.000000,-54.45472218371407,4.326239982745896,-3.521225307017062
19.100000,-54.66674210980052,4.032806349969206,-3.410346773739302
19.200000,-54.89447813263522,3.735421027924178,-3.282920995364875
19.300000,-55.13842204554673,3.43528715078371,-3.139127919541715
19.400000,-55.39958935966585,3.133924565267897,-2.9789458871077
19.500000,-55.67951759675559,2.833099362877396,-2.802241622992116
19.600000,-55.97967276258125,2.534837427673812,-2.609192984920649
19.700000,-56.30078476952344,2.241258107938755,-2.400807330517508
19.800000,-56.64304670097045,1.954331552250737,-2.178597019599941
19.900000,-57.00680030336359,1.676065271755887,-1.944017322624886
20.000000,-57.39268916176172,1.408775068170287,-1.698535217543536
20.100000,-57.80124611829323,1.154841918904338,-1.443751296187033
20.200000,-58.23230550416481,0.9161269844838933,-1.181509766208818
20.300000,-58.68478464986352,0.6938367881871335,-0.9140449278487269
20.400000,-59.15726662852572,0.4889970024654674,-0.6436403765156871
20.500000,-59.64869240687202,0.3027923401606569,-0.3723123395427155
20.600000,-60.15818089900199,0.1364751646445575,-0.1019935070483275
20.700000,-60.68441840915988,-0.009040549965720505,0.1654387878035754
20.800000,-61.22555930171752,-0.133667199979576,0.4283162735348696
20.900000,-61.77963493716119,-0.2379641919495863,0.6851405419621864
21.000000,-62.34499251120655,-0.3222913519536176,0.9345779594581852
21.100000,-62.92038324862541,-0.3865140489168046,1.175416194225417
21.200000,-63.5046834480681,-0.4305606746566127,1.406546382751967
21.300000,-64.09656210014528,-0.4549159750961594,1.627196229340101
21.400000,-64.69445774581429,-0.4605079933700578,1.836871676360392
21.500000,-65.29697231688978,-0.4480582000515149,2.03504407708648
21.600000,-65.90307508007746,-0.4175676726537842,2.221077572337768
21.700000,-66.51174312984206,-0.3687115488948429,2.394260596319902
21.800000,-67.12184815376692,-0.3016340897830864,2.554111758108254
21.900000,-67.73248876531311,-0.2171014355130812,2.700722547868022
22.000000,-68.34295269551008,-0.1159560218868241,2.834386245285561
22.100000,-68.95250817792719,0.001593747452894267,2.955052108587861
22.200000,-69.56045673834504,0.1360683123232892,3.062351210371133
22.300000,-70.16607821315885,0.2879197393467133,3.155890927818994
22.400000,-70.76856573782226,0.4569310647992356,3.235567420600449
22.500000,-71.36717267796436,0.6425055698798733,3.301571799733495
22.600000,-71.96106518389384,0.8442127164329868,3.35379146758985
22.700000,-72.54893068125749,1.0619565389568,3.391502050585518
22.800000,-73.12914665184432,1.295625278225129,3.413826089573678
22.900000,-73.70029821004653,1.544592729168084,3.420162267611128
23.000000,-74.26125664578394,1.807680259978889,3.410307828836792
23.100000,-74.81079916290258,2.083563892204151,3.384170764298224
23.200000,-75.34723750533584,2.371015432815933,3.341184813751907
23.300000,-75.86856813700616,2.668747383629427,3.280480056285192
23.400000,-76.3730026784738,2.975085733821409,3.201682062328852
23.500000,-76.85933041712813,3.287877380570793,3.105128376137128
23.600000,-77.32682747314088,3.604861814468076,2.991514757842501
23.700000,-77.77463843335566,3.92383347307712,2.861490876417309
23.800000,-78.20144510743002,4.242435689144749,2.715464562252826
23.900000,-78.60615771282237,4.558307580016403,2.553926178999713
24.000000,-78.98864236027093,4.869285139622862,2.377897467780744
24.100000,-79.3494886045186,5.173351888897164,2.188865464204681
24.200000,-79.6893566300552,5.468700431604449,1.988378240318082
24.300000,-80.00856681448127,5.753610926010468,1.777761789028603
24.400000,-80.30722448760316,6.026270764920944,1.558289485185956
24.500000,-80.58592867338237,6.285160922342336,1.331570226225378
24.600000,-80.84606765797378,6.529373169073668,1.099426228206947
24.700000,-81.08918148803404,6.75828710510656,0.8635390400666692
24.800000,-81.31633229217212,6.97123460820246,0.6254426118318127
24.900000,-81.52807170058396,7.16748073746461,0.3864334741388645
25.000000,-81.72490355406325,7.346528764494443,0.1475168883795538
25.100000,-81.90777583576372,7.508581362770685,-0.09030582655607008
25.200000,-82.07783566562077,7.654312259647658,-0.3261224708472737
25.300000,-82.23574725073166,7.784085956755177,-0.5593562255049029
25.400000,-82.38159131697338,7.897710047064903,-0.7894682779471087
