time,tip_u_z,elbow_u_z
8.570000,7.42385447454881,0.4037811242905166
8.580000,7.411827100241108,0.3798405596113797
8.590000,7.39967978977557,0.3558182200415687
8.600000,7.387409205816284,0.3317161619505298
8.610000,7.375009260523736,0.3075394980858482
8.620000,7.362474750331691,0.2832922229786952
8.630000,7.349795384340952,0.2589726581336205
8.640000,7.336965704808762,0.2345809254762029
8.650000,7.323989161101901,0.2101231068606197
8.660000,7.310862502030604,0.1856034355789522
8.670000,7.297573756830908,0.1610200620246558
8.680000,7.284117184114904,0.1363701149089859
8.690000,7.270502173210237,0.1116552017399041
8.700000,7.256745375787744,0.0868779165779324
8.710000,7.242853278350827,0.06203575258981207
8.720000,7.228821444517663,0.03712591667234343
8.730000,7.214642498187088,0.01214849517109073
8.740000,7.200306509943311,-0.01289802491850385
8.750000,7.185812596440229,-0.03801100954998298
8.760000,7.171168617412168,-0.06318405328684581
8.770000,7.156366155197828,-0.08841988368117915
8.780000,7.141394015184579,-0.1137198992406723
8.790000,7.126268203245548,-0.1390705176044656
8.800000,7.111008800674157,-0.1644610946057619
8.810000,7.095617167837905,-0.1898959872755538
8.820000,7.080087195220971,-0.2153823116999091
8.830000,7.064408608948347,-0.2409254273537237
8.840000,7.048574309576499,-0.2665287683470878
8.850000,7.032589585731177,-0.2921873428140159
8.860000,7.016456057090608,-0.317892670641142
8.870000,7.000169385533174,-0.3436426434586435
8.880000,6.98373415542413,-0.3694380631816404
8.890000,6.967156625751745,-0.3952719873599026
8.900000,6.950439804439474,-0.4211326665682795
8.910000,6.93358554637621,-0.4470235237011679
8.920000,6.916589773120685,-0.472965658392285
8.930000,6.899453638857195,-0.498970344574874
8.940000,6.882186306376848,-0.5250288918766052
8.950000,6.864787353577431,-0.5511305602460294
8.960000,6.847254951929167,-0.5772684296551385
8.970000,6.829596093729959,-0.6034367600361366
8.980000,6.811808451443627,-0.6296335677859959
8.990000,6.793883951753797,-0.6558567137312222
9.000000,6.775825142351347,-0.6821018409748427
9.010000,6.757631183431434,-0.7083689873186244
9.020000,6.739292958410505,-0.7346617672368562
9.030000,6.720813481262045,-0.7609813710221721
9.040000,6.70221034040838,-0.7873301103442237
9.050000,6.683497939522616,-0.8137139405178645
9.060000,6.66467797383549,-0.8401330221829867
9.070000,6.645746888268729,-0.8665773161685076
9.080000,6.626702788155405,-0.8930402648224006
9.090000,6.607540354509601,-0.9195252169911596
9.100000,6.588253611168809,-0.9460308513711581
9.110000,6.568843629596478,-0.9725486481480857
9.120000,6.549309051693723,-0.999074199574592
9.130000,6.529642982349946,-1.025606595034406
9.140000,6.50984463523544,-1.0521445088874
9.150000,6.489919174016564,-1.07868637352634
9.160000,6.469876676069238,-1.105229380413043
9.170000,6.449734194619056,-1.131771719077071
9.180000,6.429501277208863,-1.15831326092419
9.190000,6.409170749097652,-1.184853451777521
9.200000,6.388734391906269,-1.211393713831389
9.210000,6.368192909423341,-1.237932738674126
9.220000,6.347546810642871,-1.264463892849921
9.230000,6.326787302946131,-1.290988397935109
9.240000,6.305903475122357,-1.317510406961556
9.250000,6.284898336308038,-1.344018215977649
9.260000,6.263784805239667,-1.370496795572335
9.270000,6.242571627083554,-1.39694381320408
9.280000,6.221262367586672,-1.42336026481745
9.290000,6.199852799312005,-1.449750204169846
9.300000,6.178333607298867,-1.476121088569334
9.310000,6.156708078646489,-1.502469949693167
9.320000,6.134987015279513,-1.528789314630093
9.330000,6.11316795391672,-1.555079856142086
9.340000,6.091244918637247,-1.581340035887442
9.350000,6.06922431972658,-1.607558830163556
9.360000,6.047115385850511,-1.633724130230249
9.370000,6.024918712969836,-1.659831143483518
9.380000,6.002628139222359,-1.685886225789476
9.390000,5.980240430617353,-1.711899939028499
9.400000,5.957759522461479,-1.737875625229597
9.410000,5.935187342884412,-1.763806244780899
9.420000,5.912521792481328,-1.789677920654525
9.430000,5.889764652852353,-1.815483596884954
9.440000,5.866917827125324,-1.841229031257935
9.450000,5.843981423336912,-1.866913195974911
