CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
-2.472,1.9322,-1.7408,-2.2,2.2959,-2.06,-1.22,2.3764,-1.83,-1.644,2.2641,-1.7766
-2.2797,2.1128,-1.8921,-3.51,1.3595,-1.76,-1.34,2.3712,-1.93,-1.576,2.6564,-2.137
-1.6703,2.394,-2.087,-3.08,1.1109,-1.56,-1.39,2.3782,-2,-1.6041,2.488,-2.0816
-1.7389,2.4321,-2.1618,-2.75,1.064,-1.42,-1.38,2.3892,-2.03,-1.6496,2.3979,-2.0688
-1.758,2.4036,-2.1365,-2.97,1.3313,-1.66,-1.37,2.3745,-1.98,-1.657,2.3935,-2.0709
-1.653,2.3068,-2.0171,-2.07,2.1386,-1.83,-1.32,2.3425,-1.89,-1.5799,2.2447,-1.8759
-1.556,2.2134,-1.8523,-0.935,2.4881,-1.43,-1.03,2.2913,-1.66,-1.3483,2.1538,-1.682
-1.4632,2.1792,-1.6177,-0.59,2.4552,-1.02,-0.767,2.3325,-1.4,-1.0613,2.043,-1.3043
-1.0478,2.1751,-1.2438,-0.153,2.3435,-0.542,-0.452,2.4311,-1.13,-0.7177,1.8176,-0.8501
-0.4627,2.105,-0.7594,0.0818,2.4489,-0.244,-0.37,2.2971,-0.809,-0.2191,1.8125,-0.4261
0.2694,2.0371,-0.1971,0.041,2.1915,0.13,-0.479,1.8352,-0.407,0.285,1.8054,-0.0027
0.9363,2.0329,0.3117,0.282,1.6919,0.488,-0.0986,1.4658,0.0065,0.7775,1.6591,0.4395
0.6845,2.1179,0.1265,0.606,1.5987,0.579,0.546,1.482,0.264,0.2309,1.9186,0.0358
0.3886,2.5331,-0.0779,0.853,1.8598,0.583,1.01,1.8843,0.408,0.122,2.3003,-0.0564
0.221,2.6741,-0.1063,0.808,2.297,0.472,1.21,2.3367,0.435,0.0526,2.56,-0.0617
0.0907,2.8772,-0.105,0.544,2.8315,0.317,0.901,2.9279,0.173,-0.0347,2.6803,-0.0514
-0.0518,2.8751,-0.1051,0.148,3.3077,0.149,0.435,3.346,-0.068,-0.1327,2.7433,-0.0396
-0.1122,3.0673,-0.078,-0.248,3.563,0.0262,0.0468,3.5121,-0.203,-0.1969,2.8239,-0.0161
-0.2093,3.2104,-0.055,-0.515,3.513,-0.0074,-0.209,3.4144,-0.243,-0.2365,2.9082,0.0124
-0.3116,3.3706,-0.0223,-0.573,3.4619,0.0336,-0.441,3.1273,-0.267,-0.2986,2.9476,0.0387
-0.3729,3.2485,0.017,-0.651,3.366,0.056,-0.557,2.5793,-0.236,-0.3468,3.0889,0.0871
-0.4672,3.3544,0.0545,-0.727,3.3651,0.0864,-0.412,2.1544,-0.146,-0.355,2.9408,0.1235
