CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
0.43763,0.80522,-0.12019,0.24724,0.76009,-0.10071,0.36226,0.64412,-0.11439,0.56649,0.76303,-0.13472
0.20746,0.5964,-0.07143,0.08867,0.67395,-0.05479,0.0393,0.61156,-0.03136,0.34428,0.7514,-0.03222
0.08846,0.44868,-0.02847,-0.06981,0.63306,-0.00241,-0.03367,0.69878,0.01756,0.17357,0.69646,0.00483
-0.2075,0.5964,0.0714,-0.3443,0.7514,0.0322,-0.0393,0.6116,0.0314,-0.0887,0.6739,0.0548
-0.4376,0.8052,0.1202,-0.5665,0.763,0.1347,-0.3623,0.6441,0.1144,-0.2472,0.7601,0.1007
-0.5766,0.8105,0.2148,-0.6065,0.8129,0.1862,-0.5048,0.7239,0.1771,-0.3585,0.7909,0.1676
-0.4411,0.9126,0.1724,-0.3122,1.003,0.093,-0.4924,0.7924,0.223,-0.3189,0.9142,0.1532
-0.1525,1.1456,0.0381,0.0308,1.2707,-0.0565,-0.3084,0.8901,0.1928,-0.1618,1.0789,0.0564
0.0457,1.3437,-0.0578,0.2281,1.4783,-0.1386,-0.0603,1.045,0.1255,0.0073,1.2491,-0.0249
0.1173,1.5178,-0.098,0.2803,1.645,-0.1641,0.2535,1.25,-0.0175,0.154,1.476,-0.0926
0.0645,1.3118,-0.0426,0.2495,1.5019,-0.1416,0.4012,1.4315,-0.104,0.2395,1.6318,-0.1451
0.2051,1.0396,-0.0959,0.4127,1.4522,-0.1958,0.5447,1.6061,-0.1784,0.3439,1.9007,-0.2182
0.3819,1.1452,-0.1965,0.6572,1.6518,-0.3027,0.6575,1.8082,-0.2774,0.4046,2.0511,-0.2982
0.4836,1.5484,-0.3349,0.7253,2.058,-0.4588,0.7078,1.9764,-0.3676,0.4196,2.1187,-0.3571
0.4969,1.9086,-0.4891,0.6753,2.3822,-0.5911,0.7659,2.2302,-0.4915,0.4156,2.218,-0.4311
0.4429,2.2311,-0.6632,0.5738,2.4676,-0.6673,0.763,2.328,-0.5763,0.3915,2.2856,-0.5077
0.3457,2.2142,-0.71,0.4947,2.5722,-0.7556,0.7363,2.475,-0.6948,0.4019,2.4952,-0.6326
0.2998,2.2556,-0.7955,0.4083,2.6931,-0.8673,0.6353,2.6124,-0.8104,0.3484,2.6268,-0.7459
0.2221,2.2469,-0.8906,0.2614,2.6037,-0.9062,0.5408,2.6482,-0.8968,0.269,2.7111,-0.8554
0.1774,2.2941,-0.9905,0.0925,2.1446,-0.7617,0.4532,2.681,-0.9915,0.1762,2.741,-0.9358
0.1081,2.3347,-1.0962,0.0556,1.6618,-0.6571,0.335,2.8821,-1.158,0.047,2.8157,-1.0364
0.0232,2.3568,-1.1593,0.1177,1.9852,-0.9036,0.1842,2.8229,-1.2155,-0.0791,2.7641,-1.0909
-0.1021,2.3624,-1.1941,-0.1082,2.469,-1.1719,0.0259,2.817,-1.3003,-0.1996,2.6769,-1.1335
-0.223,2.2903,-1.2365,-0.3787,2.6411,-1.2949,-0.1396,2.7775,-1.3641,-0.333,2.6183,-1.1822
-0.3285,2.1263,-1.2064,-0.5437,2.5251,-1.2971,-0.3253,2.6224,-1.3602,-0.4509,2.5489,-1.2331
-0.4653,2.0833,-1.2485,-0.6929,2.4421,-1.3413,-0.5013,2.5544,-1.4077,-0.5803,2.4418,-1.2561
-0.5961,1.9979,-1.2417,-0.8657,2.2805,-1.3441,-0.7005,2.2784,-1.3734,-0.6866,2.2774,-1.2424
-0.7321,1.873,-1.2185,-1.1253,1.8891,-1.3046,-0.9527,1.8266,-1.2822,-0.8075,2.1148,-1.2231
-0.8456,1.7874,-1.2468,-1.415,1.393,-1.2669,-1.1737,1.2905,-1.1552,-0.9142,1.9769,-1.2233
-0.9487,1.6991,-1.2528,-1.3392,0.9348,-1.1278,-1.0904,0.9002,-1.019,-0.9595,1.7851,-1.1782
-0.9925,1.5734,-1.232,-1.6925,0.8433,-1.4872,-1.3297,1.0352,-1.337,-0.964,1.5757,-1.1112
-0.9854,1.4155,-1.1717,-2.1155,0.866,-1.8318,-1.695,1.2099,-1.6189,-1.0238,1.4154,-1.0718
-0.9216,1.1982,-1.0361,-1.1414,1.2788,-1.1034,-1.0751,1.3698,-1.217,-1.0433,1.1899,-1.0319
-0.903,1.0579,-0.9598,-1.1494,0.9945,-1.0268,-0.9254,1.2001,-1.0369,-0.9171,1.0644,-0.8917
-1.0474,0.9021,-0.9896,-1.8639,0.5137,-1.5268,-0.8488,1.0683,-0.9161,-0.8813,0.956,-0.8236
-1.7384,0.439,-1.4369,-1.3822,0.5777,-1.0628,-0.9032,0.9059,-0.8714,-1.0977,0.7262,-0.9201
-1.1702,0.505,-0.9044,-0.7358,0.675,-0.4871,-1.059,0.6954,-0.8764,-0.9787,0.6141,-0.7656
-0.4016,0.6164,-0.2989,-0.1852,0.7006,-0.0408,-0.892,0.5278,-0.6958,-0.8266,0.4971,-0.5512
0.0352,0.6503,0.1288,0.3929,0.7091,0.3829,-0.2996,0.501,-0.19,-0.2184,0.5376,-0.085
