CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
-0.55411,2.9834,1.4591,-0.55068,3.3802,1.6741,-0.51724,3.09,1.5796,-0.18897,3.039,1.5272
-0.88215,3.3791,1.6451,-0.78521,3.2266,1.6302,-0.77578,2.968,1.512,-0.59262,3.7475,1.8419
-1.2432,3.3132,1.6572,-1.0365,3.14,1.588,-1.0001,2.6922,1.3946,-0.9462,4.2056,2.0309
-1.0833,3.1846,1.3706,-1.1095,3.489,1.5269,-1.1201,2.64,1.2892,-1.2194,3.7852,1.9057
-0.90044,2.8701,1.04,-0.8744,3.4744,1.2044,-0.84733,2.7275,1.0305,-0.98443,3.8301,1.6328
-0.61497,2.5815,0.72159,-0.52987,3.5144,0.88832,-0.44708,2.8064,0.70199,-0.60288,3.9167,1.2913
-0.29419,2.2988,0.42872,-0.24118,3.5196,0.58941,-0.13022,2.9395,0.41046,-0.21922,4.0449,0.95458
0.10702,2.2593,0.13985,0.00362,3.5104,0.30936,0.14636,2.9449,0.11007,0.08464,4.0786,0.62668
0.2942,2.2988,-0.4287,0.219,4.0449,-0.955,0.13,2.9395,-0.411,0.2412,3.5196,-0.5894
0.615,2.5815,-0.7216,0.603,3.9167,-1.29,0.447,2.8064,-0.702,0.5299,3.5144,-0.8883
0.9004,2.8701,-1.04,0.984,3.8301,-1.63,0.847,2.7275,-1.03,0.8744,3.4744,-1.2044
1.0833,3.1846,-1.3706,1.22,3.7852,-1.91,1.12,2.64,-1.29,1.1095,3.489,-1.5269
1.2432,3.3132,-1.6572,0.946,4.2056,-2.03,1,2.6922,-1.39,1.0365,3.14,-1.588
0.8822,3.3791,-1.6451,0.593,3.7475,-1.84,0.776,2.968,-1.51,0.7852,3.2266,-1.6302
0.5541,2.9834,-1.4591,0.189,3.039,-1.53,0.517,3.0899,-1.58,0.5507,3.3802,-1.6741
0.2036,2.2922,-1.1187,-0.198,2.3579,-1.22,0.19,3.1532,-1.63,0.4003,3.6873,-1.8322
-0.0846,1.7073,-0.8608,-0.626,1.7822,-0.98,-0.0994,3.262,-1.71,0.0383,3.7419,-1.9156
-0.4857,1.5216,-0.8679,-0.834,1.6765,-1.08,-0.327,3.0626,-1.71,-0.3721,3.7561,-1.9478
-0.6919,1.6592,-1.0893,-1.25,1.8175,-1.41,-0.715,2.6538,-1.53,-0.6707,3.6025,-1.9435
-0.9215,1.9018,-1.4001,-1.77,2.0574,-1.73,-1.24,1.9606,-1.16,-1.309,2.9648,-1.7438
-1.7863,1.9851,-1.4823,-2.53,2.0832,-1.76,-1.85,1.6634,-1.07,-2.1498,2.0041,-1.3739
-2.1541,1.962,-1.5819,-2.51,2.3358,-2.01,-1.56,1.9624,-1.4,-2.069,2.0591,-1.5681
-2.3146,1.9762,-1.7072,-1.97,2.5578,-2.14,-1.23,2.3419,-1.76,-1.6834,2.2927,-1.7625
-1.9473,2.2422,-1.8925,-3.65,1.5235,-1.87,-1.36,2.3014,-1.84,-1.7227,2.7889,-2.2218
-1.5908,2.4043,-2.0506,-3.31,1.2238,-1.69,-1.4,2.347,-1.95,-1.7862,2.7205,-2.2585
-1.6357,2.3605,-2.0596,-2.87,1.161,-1.52,-1.38,2.3065,-1.94,-1.8036,2.5598,-2.209
-1.6754,2.3169,-2.0207,-2.84,1.487,-1.7,-1.35,2.2616,-1.88,-1.7764,2.4664,-2.1255
-1.5992,2.2428,-1.9307,-2.03,2.2818,-1.87,-1.32,2.2766,-1.82,-1.7111,2.3223,-1.972
-1.31,2.0009,-1.6385,-1.01,2.6459,-1.51,-0.918,2.0407,-1.47,-1.3981,2.2433,-1.7455
-1.1992,2.0881,-1.5088,-0.646,2.5239,-1.06,-0.733,2.2115,-1.34,-1.1191,2.1291,-1.3674
-0.7511,1.9739,-1.0916,-0.189,2.4634,-0.571,-0.425,2.2084,-1.04,-0.7608,1.9127,-0.8845
-0.2547,1.8764,-0.6374,0.0228,2.5485,-0.28,-0.29,2.0615,-0.712,-0.2533,1.8512,-0.4423
0.3242,1.8169,-0.1517,0.0479,2.3106,0.119,-0.32,1.7117,-0.365,0.2377,1.8683,-0.0333
0.862,1.8448,0.2848,0.276,1.7831,0.515,-0.0318,1.3928,-0.0057,0.8052,1.7194,0.4677
0.6781,1.9586,0.1479,0.622,1.6494,0.601,0.52,1.3847,0.238,0.2593,1.9157,0.0691
0.3634,2.2858,-0.0605,0.9,1.9627,0.617,0.959,1.7453,0.381,0.1042,2.347,-0.0619
0.2004,2.5458,-0.1086,0.858,2.4788,0.502,1.18,2.2775,0.415,0.0001,2.5336,-0.0756
0.0714,2.6115,-0.1023,0.561,2.9889,0.331,0.848,2.76,0.161,-0.0811,2.607,-0.0675
-0.0373,2.6804,-0.0955,0.157,3.5004,0.175,0.366,3.1075,-0.082,-0.1536,2.791,-0.0465
-0.1089,2.7698,-0.0745,-0.301,3.7721,0.0171,0.0308,3.2117,-0.193,-0.243,2.8552,-0.0157
-0.1985,2.8337,-0.0537,-0.534,3.7949,0.0025,-0.206,3.1435,-0.23,-0.2743,3.0017,0.0085
-0.2739,3.0197,-0.0167,-0.65,3.7186,0.0237,-0.39,2.7957,-0.235,-0.3237,3.1365,0.0458
-0.3584,3.1073,0.0198,-0.719,3.666,0.0513,-0.513,2.4125,-0.22,-0.3348,3.114,0.0903
-0.4377,3.0852,0.0493,-0.774,3.5163,0.0826,-0.392,2.0298,-0.139,-0.3828,3.113,0.1304
