CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
0.80489,3.0079,-1.1946,0.63985,3.2573,-1.397,0.62467,3.2465,-1.4784,0.7649,2.9581,-1.1391
0.67848,2.9982,-1.2773,0.50294,3.3763,-1.5637,0.46667,3.3533,-1.6372,0.66221,3.1298,-1.3103
0.52899,3.0001,-1.3504,0.33127,3.0952,-1.5428,0.29472,3.3515,-1.7442,0.53356,3.2589,-1.467
0.3797,3.1566,-1.5295,0.12635,2.5851,-1.3402,0.10711,3.4243,-1.9025,0.38485,3.364,-1.6137
0.21441,3.2196,-1.6828,0.02299,1.9837,-1.1296,-0.10246,3.4386,-2.0278,0.19644,3.4739,-1.7672
0.03641,3.291,-1.8536,0.10262,2.2255,-1.463,-0.30027,3.3634,-2.1124,0.00357,3.5492,-1.9186
-0.1682,3.1619,-1.8899,-0.13154,2.8864,-1.9309,-0.48787,3.1161,-2.0843,-0.20448,3.4446,-1.9751
-0.38891,3.2228,-2.0314,-0.485,3.2712,-2.2454,-0.69027,2.9641,-2.0982,-0.41384,3.3911,-2.047
-0.57512,3.0059,-2.0202,-0.85392,3.2269,-2.3113,-0.87554,2.8903,-2.1686,-0.60738,3.1379,-2.0063
-0.77621,2.967,-2.1027,-1.0419,2.9708,-2.2633,-1.1227,2.8688,-2.2816,-0.79419,2.9765,-2.0096
-0.96036,2.8241,-2.1148,-1.1824,2.6204,-2.1868,-1.3094,2.4143,-2.1677,-0.98031,2.8872,-2.0612
-1.0894,2.5341,-2.0158,-1.3176,2.1585,-2.0694,-1.4127,1.759,-1.9358,-1.1654,2.7884,-2.1197
-1.2348,2.3959,-2.0472,-1.4513,1.5773,-1.897,-1.5566,1.2379,-1.8174,-1.3494,2.6593,-2.1622
-1.3696,2.2293,-2.0492,-1.357,0.98657,-1.5885,-1.4318,0.74041,-1.5441,-1.4929,2.4887,-2.169
-1.475,2.077,-2.0537,-1.5952,0.99352,-1.9395,-1.826,0.58826,-2.0253,-1.5557,2.1993,-2.0797
-1.4659,1.7929,-1.9027,-2.0783,1.2014,-2.4376,-2.435,0.60491,-2.6874,-1.519,1.8261,-1.9056
-1.493,1.597,-1.8273,-1.6262,1.3727,-1.9434,-1.7309,1.0463,-1.9322,-1.4685,1.4784,-1.7418
-1.4563,1.4038,-1.7163,-1.4339,1.1102,-1.6714,-1.4257,0.88048,-1.6172,-1.3861,1.2156,-1.6084
-1.3149,1.1629,-1.4975,-1.4797,0.84658,-1.6628,-1.9608,0.4634,-2.0749,-1.3535,1.025,-1.5249
-1.4469,0.90578,-1.5641,-2.0154,0.4147,-2.1769,-1.2494,0.49229,-1.2306,-1.6116,0.79274,-1.6901
-2.3332,0.37562,-2.343,-1.221,0.46074,-1.2428,-0.24755,0.69655,-0.21173,-1.7112,0.55135,-1.6748
-1.6622,0.40062,-1.5453,-0.34538,0.5751,-0.32908,0.34271,0.64409,0.44898,-1.5755,0.40122,-1.4064
-0.4618,0.5896,-0.3967,0.343,0.6278,0.402,0.908,0.6273,1.09,-0.7063,0.4696,-0.5647
