CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
-0.311040,3.005800,1.241400,0.548630,2.603900,1.088200,0.842830,2.678000,1.072000,1.103600,1.927800,1.117800
-0.384730,2.506500,0.971000,0.315440,2.697600,1.073400,0.352370,3.270000,1.301000,0.685560,1.658500,0.905460
-0.261450,1.886700,0.661240,0.054100,2.774000,1.060800,-0.050470,3.632300,1.406000,0.393590,1.323400,0.648350
-0.337970,1.840100,0.558690,-0.209590,2.849500,1.063700,-0.350260,3.685100,1.378400,0.207900,1.381600,0.595310
-0.578320,2.405100,0.684300,-0.435800,2.835300,1.035800,-0.650800,3.490100,1.284700,0.062530,1.948400,0.744850
-0.675740,3.088000,0.791500,-0.586610,2.674700,0.952370,-0.841410,3.429100,1.231000,-0.186450,2.551400,0.967460
-0.766390,3.189700,0.794660,-0.749070,2.607100,0.922420,-1.080300,3.061600,1.120600,-0.546430,3.095400,1.181000
-0.466100,3.176400,0.584870,-0.908100,2.437600,0.875470,-1.244000,2.868600,1.057400,-0.879400,3.323400,1.272800
-0.102840,2.956900,0.310490,-1.058900,2.353500,0.838430,-1.324100,2.730300,0.985120,-1.025300,2.941500,1.159000
0.167280,2.763800,0.052570,-0.995220,2.392600,0.748130,-1.129900,3.034400,0.862680,-1.228900,2.801300,1.134700
0.228550,2.501700,-0.097100,-0.685400,2.406700,0.567070,-0.729160,3.006700,0.616720,-1.428000,2.564800,1.095000
0.295090,2.056100,-0.193920,-0.312880,2.395000,0.343900,-0.314520,3.042100,0.357910,-1.232900,2.650300,0.936370
0.754380,1.931700,-0.412240,0.048310,2.367000,0.103750,0.100080,2.933600,0.043430,-0.814310,2.569500,0.687770
-0.295100,2.056100,0.193900,1.232900,2.650300,-0.936400,0.314500,3.042100,-0.357900,0.312900,2.395000,-0.343900
-0.228500,2.501700,0.097100,1.428000,2.564800,-1.095000,0.729200,3.006700,-0.616700,0.685400,2.406700,-0.567100
-0.167300,2.763800,-0.052600,1.228900,2.801300,-1.134700,1.129900,3.034400,-0.862700,0.995200,2.392600,-0.748100
0.102800,2.956900,-0.310500,1.025200,2.941500,-1.158900,1.324100,2.730300,-0.985100,1.058900,2.353500,-0.838400
0.466100,3.176400,-0.584900,0.879400,3.323400,-1.272800,1.244000,2.868600,-1.057400,0.908100,2.437600,-0.875500
0.766400,3.189700,-0.794700,0.546400,3.095400,-1.181000,1.080300,3.061600,-1.120600,0.749100,2.607100,-0.922400
0.675700,3.088000,-0.791500,0.186500,2.551400,-0.967500,0.841400,3.429100,-1.231000,0.586600,2.674700,-0.952400
0.578300,2.405100,-0.684300,-0.062500,1.948400,-0.744900,0.650800,3.490100,-1.284700,0.435800,2.835300,-1.035800
0.338000,1.840100,-0.558700,-0.207900,1.381600,-0.595300,0.350300,3.685100,-1.378400,0.209600,2.849500,-1.063700
0.261500,1.886700,-0.661200,-0.393600,1.323400,-0.648300,0.050500,3.632300,-1.406000,-0.054100,2.774000,-1.060800
0.384700,2.506500,-0.971000,-0.685600,1.658500,-0.905500,-0.352400,3.270000,-1.301000,-0.315400,2.697600,-1.073400
0.311000,3.005800,-1.241400,-1.103600,1.927800,-1.117800,-0.842800,2.678000,-1.072000,-0.548600,2.603800,-1.088200
-0.019300,3.463400,-1.430500,-1.316600,2.063300,-1.224500,-1.793300,1.866700,-0.733100,-1.019100,2.144500,-0.952600
-0.405400,3.199300,-1.328200,-0.972800,2.368100,-1.406600,-1.815400,1.913000,-0.868000,-1.704900,1.654700,-0.831600
-1.030000,2.701100,-1.126500,-1.100200,2.462600,-1.503800,-1.761100,2.163500,-1.092200,-1.574500,1.897300,-1.019700
-1.850000,1.910600,-0.844800,-2.066400,1.866900,-1.317900,-1.197800,2.528700,-1.394200,-1.149500,2.219900,-1.228300
-1.850600,1.948800,-0.966500,-2.082300,1.243300,-1.095200,-1.217600,2.593600,-1.524900,-1.090500,2.193300,-1.268400
-1.731200,2.103600,-1.136500,-1.647600,1.100600,-0.951900,-1.264000,2.607200,-1.593400,-1.089400,2.170900,-1.288500
-1.331700,2.441900,-1.398700,-1.641400,1.415800,-1.122400,-1.236800,2.624800,-1.623700,-1.086400,2.132200,-1.275600
-1.209100,2.490000,-1.502400,-1.023200,1.983100,-1.168500,-1.162700,2.560400,-1.572900,-1.067800,2.074900,-1.228300
-1.223100,2.443500,-1.523800,-0.597700,2.127700,-1.008800,-1.068700,2.516700,-1.481500,-1.064100,2.131600,-1.206600
-1.218400,2.347000,-1.485300,-0.438700,2.082000,-0.796800,-0.900300,2.431700,-1.296700,-0.922500,2.136400,-1.094100
-1.198400,2.339400,-1.459200,-0.122700,1.976300,-0.498700,-0.655600,2.371200,-1.086900,-0.641600,2.008900,-0.867900
-1.080900,2.223300,-1.310000,0.131200,1.991900,-0.287100,-0.508400,2.283400,-0.892900,-0.330300,1.879400,-0.617000
-0.911400,2.148800,-1.127000,0.280500,1.867900,-0.033800,-0.534200,1.887500,-0.605300,-0.043300,1.855100,-0.389900
-0.619300,2.033400,-0.824900,0.409600,1.567200,0.189100,-0.293400,1.491400,-0.287600,0.320100,1.900300,-0.157900
-0.159000,1.951700,-0.452300,0.660400,1.375300,0.311300,0.293800,1.430600,-0.016400,0.689800,1.785600,0.122500
0.384000,2.052400,-0.103200,0.941300,1.674900,0.381400,0.958400,1.776200,0.243100,0.623000,1.885500,0.117400
0.796200,1.950100,0.201300,0.822900,2.169500,0.287000,1.113800,2.221000,0.239200,0.323400,2.191100,-0.034900
0.457100,2.036700,0.020500,0.403300,2.583900,0.130000,0.756500,2.800200,0.025900,0.197600,2.458200,-0.066400
0.220200,2.342700,-0.087900,-0.005300,2.988400,0.024400,0.214300,3.168800,-0.200100,0.111200,2.695200,-0.063600
0.057800,2.531600,-0.118600,-0.219300,2.784800,-0.016200,-0.023400,3.278100,-0.245400,0.009300,2.706900,-0.054400
-0.034800,2.708900,-0.114800,-0.323700,2.827200,0.014600,-0.189900,3.244800,-0.240200,-0.075400,2.844600,-0.037900
-0.109700,2.879000,-0.098400,-0.394600,2.804900,0.049400,-0.384700,2.984700,-0.234700,-0.148400,2.951200,-0.010700
-0.191200,2.898000,-0.073500,-0.464200,2.846300,0.085900,-0.506700,2.504300,-0.207300,-0.221700,3.145100,0.022500
-0.262600,2.971100,-0.042500,-0.540900,2.810000,0.112500,-0.444900,2.152400,-0.143000,-0.315100,3.237400,0.050500
