CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
-0.469300,3.060800,-1.877300,-0.561200,3.223400,-2.193100,-0.776400,2.999200,-2.079900,-0.495900,3.226900,-1.922100
-0.662800,2.958600,-1.933400,-0.957000,3.141900,-2.230400,-0.984300,2.956800,-2.168300,-0.665700,3.037600,-1.919500
-0.815600,2.734600,-1.903900,-1.173200,3.020900,-2.268500,-1.222600,2.907800,-2.250800,-0.855900,2.897900,-1.935200
-0.996500,2.591200,-1.917800,-1.267600,2.724400,-2.187400,-1.317600,2.392800,-2.103300,-1.096200,2.959600,-2.076800
-1.211200,2.550700,-2.009300,-1.294500,2.251400,-2.000000,-1.412200,1.877600,-1.966100,-1.229700,2.706100,-2.032700
-1.316900,2.345100,-1.993300,-1.361100,1.690200,-1.784200,-1.497500,1.287400,-1.787500,-1.394800,2.572800,-2.070900
-1.500700,2.267700,-2.082800,-1.238900,1.076700,-1.472800,-1.418400,0.814500,-1.560500,-1.504000,2.366600,-2.041300
-1.624800,2.097800,-2.060300,-1.461300,1.058500,-1.781900,-1.783800,0.661400,-1.998900,-1.605200,2.177000,-2.023100
-1.684200,1.887600,-1.997900,-1.854900,1.328100,-2.202700,-2.494700,0.719200,-2.741900,-1.601600,1.838200,-1.900300
-1.611100,1.609000,-1.843100,-1.693300,1.466900,-1.931600,-1.621700,1.172100,-1.803000,-1.529000,1.504800,-1.738200
-1.451400,1.341500,-1.632600,-1.533900,1.179800,-1.668700,-1.375800,0.952900,-1.497200,-1.517300,1.255300,-1.658600
-1.360000,1.134100,-1.472100,-1.630100,0.930800,-1.697100,-2.046500,0.488900,-2.064800,-1.455300,1.045200,-1.547100
-1.403500,0.958500,-1.425700,-2.136200,0.463800,-2.191200,-1.073400,0.577000,-1.067400,-1.394000,0.895600,-1.443900
-1.856400,0.602100,-1.773200,-1.258500,0.555100,-1.175500,-0.199300,0.720500,-0.168900,-1.446300,0.682400,-1.391200
-1.478500,0.468900,-1.298500,-0.348200,0.644200,-0.262200,0.432500,0.661500,0.511400,-1.452900,0.464900,-1.262500
-0.342100,0.591700,-0.280700,0.363800,0.692400,0.459400,0.932900,0.614500,1.077700,-0.512600,0.609500,-0.407200
